session_id,step,current_call,next_call,endpoint,method,url_params,body,user_segment,device,hour,is_last_step
71,2,GET /products?id=110,GET /products?id=110,/products,GET,id=110,,buyer,desktop,18,False
71,3,GET /products?id=110,GET /products?id=110,/products,GET,id=110,,buyer,desktop,18,False
71,4,GET /products?id=110,GET /reviews?product_id=110,/products,GET,id=110,,buyer,desktop,18,False
71,5,GET /reviews?product_id=110,END,/reviews,GET,product_id=110,,buyer,desktop,18,True
72,1,GET /products,GET /products?id=47,/products,GET,,,new_visitor,desktop,23,False
72,2,GET /products?id=47,GET /cart?product_id=47,/products,GET,id=47,,new_visitor,desktop,23,False
72,3,GET /cart?product_id=47,END,/cart,GET,product_id=47,,new_visitor,desktop,23,True
73,1,GET /products,GET /products?id=11,/products,GET,,,new_visitor,desktop,2,False
73,2,GET /products?id=11,GET /cart?product_id=11,/products,GET,id=11,,new_visitor,desktop,2,False
73,3,GET /cart?product_id=11,GET /home,/cart,GET,product_id=11,,new_visitor,desktop,2,False
73,4,GET /home,END,/home,GET,,,new_visitor,desktop,2,True
74,1,GET /products,GET /products?id=44,/products,GET,,,indecisive,mobile,6,False
74,2,GET /products?id=44,GET /cart?product_id=44,/products,GET,id=44,,indecisive,mobile,6,False
74,3,GET /cart?product_id=44,END,/cart,GET,product_id=44,,indecisive,mobile,6,True
75,1,GET /search?q=sunglasses,GET /products?id=88,/search,GET,q=sunglasses,,returner,tablet,2,False
75,2,GET /products?id=88,GET /cart?product_id=88,/products,GET,id=88,,returner,tablet,2,False
75,3,GET /cart?product_id=88,END,/cart,GET,product_id=88,,returner,tablet,2,True
76,1,GET /products/filter,"POST /products/filter  body={""gender"":""unisex"",""category"":""skirt"",""price"":""low""}",/products/filter,GET,,,returner,desktop,12,False
76,2,"POST /products/filter  body={""gender"":""unisex"",""category"":""skirt"",""price"":""low""}",GET /products?id=105,/products/filter,POST,,"{""gender"":""unisex"",""category"":""skirt"",""price"":""low""}",returner,desktop,12,False
76,3,GET /products?id=105,GET /cart?product_id=105,/products,GET,id=105,,returner,desktop,12,False
76,4,GET /cart?product_id=105,END,/cart,GET,product_id=105,,returner,desktop,12,True
77,1,GET /home,GET /category?type=women,/home,GET,,,buyer,mobile,22,False
77,2,GET /category?type=women,GET /products?id=61,/category,GET,type=women,,buyer,mobile,22,False
77,3,GET /products?id=61,GET /cart?product_id=61,/products,GET,id=61,,buyer,mobile,22,False
77,4,GET /cart?product_id=61,END,/cart,GET,product_id=61,,buyer,mobile,22,True
78,1,GET /products,GET /products?id=110,/products,GET,,,buyer,mobile,14,False
78,2,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,buyer,mobile,14,False
78,3,GET /cart?product_id=110,END,/cart,GET,product_id=110,,buyer,mobile,14,True
79,1,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,new_visitor,tablet,10,False
79,2,GET /cart?product_id=110,END,/cart,GET,product_id=110,,new_visitor,tablet,10,True
80,1,GET /search?q=running shoes,GET /products?id=120,/search,GET,q=running shoes,,new_visitor,desktop,17,False
80,2,GET /products?id=120,GET /cart?product_id=120,/products,GET,id=120,,new_visitor,desktop,17,False
80,3,GET /cart?product_id=120,END,/cart,GET,product_id=120,,new_visitor,desktop,17,True
81,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""watch"",""price"":""high""}",/products/filter,GET,,,returner,desktop,7,False
81,2,"POST /products/filter  body={""gender"":""male"",""category"":""watch"",""price"":""high""}",GET /products,/products/filter,POST,,"{""gender"":""male"",""category"":""watch"",""price"":""high""}",returner,desktop,7,False
81,3,GET /products,"POST /products/filter  body={""gender"":""male"",""category"":""watch""}",/products,GET,,,returner,desktop,7,False
81,4,"POST /products/filter  body={""gender"":""male"",""category"":""watch""}",GET /products?id=120,/products/filter,POST,,"{""gender"":""male"",""category"":""watch""}",returner,desktop,7,False
81,5,GET /products?id=120,GET /cart?product_id=120,/products,GET,id=120,,returner,desktop,7,False
81,6,GET /cart?product_id=120,END,/cart,GET,product_id=120,,returner,desktop,7,True
82,1,GET /products,GET /products?id=22,/products,GET,,,buyer,desktop,14,False
82,2,GET /products?id=22,GET /cart?product_id=22,/products,GET,id=22,,buyer,desktop,14,False
82,3,GET /cart?product_id=22,END,/cart,GET,product_id=22,,buyer,desktop,14,True
83,1,GET /products,GET /products?id=61,/products,GET,,,indecisive,desktop,17,False
83,2,GET /products?id=61,GET /cart?product_id=61,/products,GET,id=61,,indecisive,desktop,17,False
83,3,GET /cart?product_id=61,END,/cart,GET,product_id=61,,indecisive,desktop,17,True
84,1,GET /products,GET /products?id=105,/products,GET,,,buyer,tablet,6,False
84,2,GET /products?id=105,GET /cart?product_id=105,/products,GET,id=105,,buyer,tablet,6,False
84,3,GET /cart?product_id=105,END,/cart,GET,product_id=105,,buyer,tablet,6,True
85,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers""}",/products/filter,GET,,,returner,desktop,1,False
85,2,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers""}",GET /products?id=42,/products/filter,POST,,"{""gender"":""male"",""category"":""sneakers""}",returner,desktop,1,False
85,3,GET /products?id=42,GET /cart?product_id=42,/products,GET,id=42,,returner,desktop,1,False
85,4,GET /cart?product_id=42,END,/cart,GET,product_id=42,,returner,desktop,1,True
86,1,GET /products,GET /products?id=39,/products,GET,,,new_visitor,desktop,15,False
86,2,GET /products?id=39,GET /cart?product_id=39,/products,GET,id=39,,new_visitor,desktop,15,False
86,3,GET /cart?product_id=39,END,/cart,GET,product_id=39,,new_visitor,desktop,15,True
87,1,GET /products,GET /products?id=11,/products,GET,,,returner,desktop,17,False
87,2,GET /products?id=11,GET /cart?product_id=11,/products,GET,id=11,,returner,desktop,17,False
87,3,GET /cart?product_id=11,GET /checkout,/cart,GET,product_id=11,,returner,desktop,17,False
87,4,GET /checkout,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",/checkout,GET,,,returner,desktop,17,False
87,5,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",END,/payment,POST,,"{""amount"": 49.99, ""method"": ""card""}",returner,desktop,17,True
88,1,GET /search?q=red dress,GET /products?id=101,/search,GET,q=red dress,,returner,mobile,8,False
88,2,GET /products?id=101,GET /cart?product_id=101,/products,GET,id=101,,returner,mobile,8,False
88,3,GET /cart?product_id=101,END,/cart,GET,product_id=101,,returner,mobile,8,True
89,1,GET /products,GET /products?id=73,/products,GET,,,indecisive,tablet,21,False
89,2,GET /products?id=73,GET /cart?product_id=73,/products,GET,id=73,,indecisive,tablet,21,False
89,3,GET /cart?product_id=73,GET /home,/cart,GET,product_id=73,,indecisive,tablet,21,False
89,4,GET /home,END,/home,GET,,,indecisive,tablet,21,True
90,1,GET /home,GET /category?type=men,/home,GET,,,returner,mobile,19,False
90,2,GET /category?type=men,GET /products?id=39,/category,GET,type=men,,returner,mobile,19,False
90,3,GET /products?id=39,GET /cart?product_id=39,/products,GET,id=39,,returner,mobile,19,False
90,4,GET /cart?product_id=39,END,/cart,GET,product_id=39,,returner,mobile,19,True
91,1,GET /products,GET /products?id=105,/products,GET,,,new_visitor,tablet,0,False
91,2,GET /products?id=105,GET /cart?product_id=105,/products,GET,id=105,,new_visitor,tablet,0,False
91,3,GET /cart?product_id=105,END,/cart,GET,product_id=105,,new_visitor,tablet,0,True
92,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""dress""}",/products/filter,GET,,,returner,mobile,1,False
92,2,"POST /products/filter  body={""gender"":""male"",""category"":""dress""}",GET /products?id=33,/products/filter,POST,,"{""gender"":""male"",""category"":""dress""}",returner,mobile,1,False
92,3,GET /products?id=33,GET /cart?product_id=33,/products,GET,id=33,,returner,mobile,1,False
92,4,GET /cart?product_id=33,END,/cart,GET,product_id=33,,returner,mobile,1,True
93,1,GET /products,GET /products?id=105,/products,GET,,,indecisive,desktop,8,False
93,2,GET /products?id=105,GET /cart?product_id=105,/products,GET,id=105,,indecisive,desktop,8,False
93,3,GET /cart?product_id=105,GET /checkout,/cart,GET,product_id=105,,indecisive,desktop,8,False
93,4,GET /checkout,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",/checkout,GET,,,indecisive,desktop,8,False
93,5,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",END,/payment,POST,,"{""amount"": 49.99, ""method"": ""card""}",indecisive,desktop,8,True
94,1,GET /products,GET /products?id=44,/products,GET,,,indecisive,mobile,15,False
94,2,GET /products?id=44,GET /reviews?product_id=44,/products,GET,id=44,,indecisive,mobile,15,False
94,3,GET /reviews?product_id=44,END,/reviews,GET,product_id=44,,indecisive,mobile,15,True
95,1,GET /products,GET /products?id=44,/products,GET,,,indecisive,mobile,20,False
95,2,GET /products?id=44,GET /reviews?product_id=44,/products,GET,id=44,,indecisive,mobile,20,False
95,3,GET /reviews?product_id=44,END,/reviews,GET,product_id=44,,indecisive,mobile,20,True
96,1,GET /products,GET /products?id=61,/products,GET,,,buyer,mobile,0,False
96,2,GET /products?id=61,GET /products?id=120,/products,GET,id=61,,buyer,mobile,0,False
96,3,GET /products?id=120,GET /reviews?product_id=120,/products,GET,id=120,,buyer,mobile,0,False
96,4,GET /reviews?product_id=120,END,/reviews,GET,product_id=120,,buyer,mobile,0,True
97,1,GET /products,GET /products?id=39,/products,GET,,,new_visitor,mobile,14,False
97,2,GET /products?id=39,"POST /wishlist?product_id=39  body={""product_id"": 39}",/products,GET,id=39,,new_visitor,mobile,14,False
97,3,"POST /wishlist?product_id=39  body={""product_id"": 39}",GET /cart?product_id=39,/wishlist,POST,product_id=39,"{""product_id"": 39}",new_visitor,mobile,14,False
97,4,GET /cart?product_id=39,END,/cart,GET,product_id=39,,new_visitor,mobile,14,True
98,1,GET /products?id=55,GET /reviews?product_id=55,/products,GET,id=55,,buyer,tablet,19,False
98,2,GET /reviews?product_id=55,END,/reviews,GET,product_id=55,,buyer,tablet,19,True
99,1,GET /products,GET /products?id=101,/products,GET,,,buyer,desktop,3,False
99,2,GET /products?id=101,GET /products?id=101,/products,GET,id=101,,buyer,desktop,3,False
99,3,GET /products?id=101,GET /products?id=88,/products,GET,id=101,,buyer,desktop,3,False
99,4,GET /products?id=88,GET /cart?product_id=88,/products,GET,id=88,,buyer,desktop,3,False
99,5,GET /cart?product_id=88,END,/cart,GET,product_id=88,,buyer,desktop,3,True
100,1,GET /products,GET /products?id=55,/products,GET,,,buyer,mobile,22,False
100,2,GET /products?id=55,GET /cart?product_id=55,/products,GET,id=55,,buyer,mobile,22,False
100,3,GET /cart?product_id=55,GET /checkout,/cart,GET,product_id=55,,buyer,mobile,22,False
100,4,GET /checkout,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",/checkout,GET,,,buyer,mobile,22,False
100,5,"POST /payment  body={""amount"": 49.99, ""method"": ""card""}",END,/payment,POST,,"{""amount"": 49.99, ""method"": ""card""}",buyer,mobile,22,True
101,1,GET /home,GET /category?type=accessories,/home,GET,,,new_visitor,mobile,11,False
101,2,GET /category?type=accessories,GET /products?id=110,/category,GET,type=accessories,,new_visitor,mobile,11,False
101,3,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,new_visitor,mobile,11,False
101,4,GET /cart?product_id=110,END,/cart,GET,product_id=110,,new_visitor,mobile,11,True
102,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers""}",/products/filter,GET,,,browser,tablet,20,False
102,2,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers""}",GET /products?id=55,/products/filter,POST,,"{""gender"":""male"",""category"":""sneakers""}",browser,tablet,20,False
102,3,GET /products?id=55,GET /reviews?product_id=55,/products,GET,id=55,,browser,tablet,20,False
102,4,GET /reviews?product_id=55,END,/reviews,GET,product_id=55,,browser,tablet,20,True
103,1,GET /products,GET /products?id=110,/products,GET,,,returner,desktop,20,False
103,2,GET /products?id=110,GET /reviews?product_id=110,/products,GET,id=110,,returner,desktop,20,False
103,3,GET /reviews?product_id=110,GET /products?id=61,/reviews,GET,product_id=110,,returner,desktop,20,False
103,4,GET /products?id=61,GET /cart?product_id=61,/products,GET,id=61,,returner,desktop,20,False
103,5,GET /cart?product_id=61,END,/cart,GET,product_id=61,,returner,desktop,20,True
104,1,GET /home,GET /category?type=accessories,/home,GET,,,returner,mobile,23,False
104,2,GET /category?type=accessories,GET /products?id=110,/category,GET,type=accessories,,returner,mobile,23,False
104,3,GET /products?id=110,GET /cart?product_id=110,/products,GET,id=110,,returner,mobile,23,False
104,4,GET /cart?product_id=110,END,/cart,GET,product_id=110,,returner,mobile,23,True
105,1,GET /search?q=sunglasses,GET /products?id=15,/search,GET,q=sunglasses,,new_visitor,tablet,15,False
105,2,GET /products?id=15,GET /reviews?product_id=15,/products,GET,id=15,,new_visitor,tablet,15,False
105,3,GET /reviews?product_id=15,END,/reviews,GET,product_id=15,,new_visitor,tablet,15,True
106,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""dress""}",/products/filter,GET,,,indecisive,mobile,2,False
106,2,"POST /products/filter  body={""gender"":""male"",""category"":""dress""}",GET /products?id=101,/products/filter,POST,,"{""gender"":""male"",""category"":""dress""}",indecisive,mobile,2,False
106,3,GET /products?id=101,GET /cart?product_id=101,/products,GET,id=101,,indecisive,mobile,2,False
106,4,GET /cart?product_id=101,END,/cart,GET,product_id=101,,indecisive,mobile,2,True
107,1,GET /products/filter,"POST /products/filter  body={""gender"":""female"",""category"":""sneakers"",""price"":""high""}",/products/filter,GET,,,indecisive,mobile,15,False
107,2,"POST /products/filter  body={""gender"":""female"",""category"":""sneakers"",""price"":""high""}",GET /products,/products/filter,POST,,"{""gender"":""female"",""category"":""sneakers"",""price"":""high""}",indecisive,mobile,15,False
107,3,GET /products,"POST /products/filter  body={""gender"":""female"",""category"":""sneakers""}",/products,GET,,,indecisive,mobile,15,False
107,4,"POST /products/filter  body={""gender"":""female"",""category"":""sneakers""}",GET /products?id=88,/products/filter,POST,,"{""gender"":""female"",""category"":""sneakers""}",indecisive,mobile,15,False
107,5,GET /products?id=88,GET /cart?product_id=88,/products,GET,id=88,,indecisive,mobile,15,False
107,6,GET /cart?product_id=88,END,/cart,GET,product_id=88,,indecisive,mobile,15,True
108,1,GET /products/filter,"POST /products/filter  body={""gender"":""unisex"",""category"":""shirt""}",/products/filter,GET,,,indecisive,desktop,10,False
108,2,"POST /products/filter  body={""gender"":""unisex"",""category"":""shirt""}",GET /products?id=42,/products/filter,POST,,"{""gender"":""unisex"",""category"":""shirt""}",indecisive,desktop,10,False
108,3,GET /products?id=42,GET /cart?product_id=42,/products,GET,id=42,,indecisive,desktop,10,False
108,4,GET /cart?product_id=42,END,/cart,GET,product_id=42,,indecisive,desktop,10,True
109,1,GET /products/filter,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers""}",/products/filter,GET,,,new_visitor,mobile,2,False
109,2,"POST /products/filter  body={""gender"":""male"",""category"":""sneakers""}",GET /products?id=11,/products/filter,POST,,"{""gender"":""male"",""category"":""sneakers""}",new_visitor,mobile,2,False
109,3,GET /products?id=11,GET /cart?product_id=11,/products,GET,id=11,,new_visitor,mobile,2,False
109,4,GET /cart?product_id=11,END,/cart,GET,product_id=11,,new_visitor,mobile,2,True
110,1,GET /search?q=red dress,GET /products?id=47,/search,GET,q=red dress,,returner,tablet,22,False
110,2,GET /products?id=47,GET /reviews?product_id=47,/products,GET,id=47,,returner,tablet,22,False
110,3,GET /reviews?product_id=47,END,/reviews,GET,product_id=47,,returner,tablet,22,True
111,1,GET /products,GET /products?id=22,/products,GET,,,indecisive,mobile,12,False
111,2,GET /products?id=22,"POST /wishlist?product_id=22  body={""product_id"": 22}",/products,GET,id=22,,indecisive,mobile,12,False
111,3,"POST /wishlist?product_id=22  body={""product_id"": 22}",GET /cart?product_id=22,/wishlist,POST,product_id=22,"{""product_id"": 22}",indecisive,mobile,12,False
111,4,GET /cart?product_id=22,END,/cart,GET,product_id=22,,indecisive,mobile,12,True
112,1,GET /home,GET /category?type=men,/home,GET,,,new_visitor,desktop,15,False
112,2,GET /category?type=men,GET /products?id=33,/category,GET,type=men,,new_visitor,desktop,15,False
112,3,GET /products?id=33,GET /cart?product_id=33,/products,GET,id=33,,new_visitor,desktop,15,False
